"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mlu_13226.mRNA1",47.1219980680782,1.54925136522634,0.435870360160572,3.53161918348217,0.000413023689900186,0.0303113981976853
"Mlu_17531.mRNA1",44.0730348331183,1.35672166017632,0.382758482947485,3.53020929119529,0.000415231057136499,0.030409104823585
"Mlu_27546.mRNA1",207.888136700184,-0.859304623185849,0.243550096284002,-3.52953370704547,0.000416292670921316,0.0304226683909298
"Mlu_09127.mRNA1",2020.14291699864,-0.899248866603163,0.25495740182217,-3.52696594082764,0.000420350832291319,0.0304627107334625
"Mlu_10576.mRNA1",89.1820959256958,-1.33098752813905,0.375430446125484,-3.52751656296017,0.000419477516313322,0.0304627107334625
"Mlu_27524.mRNA1",107.470434497716,0.95497737404595,0.27064177696848,3.52779728051352,0.000419032935742257,0.0304627107334625
"Mlu_46646.mRNA1",1249.79428514581,0.514550653307692,0.145888365037338,3.52717273355701,0.000420022649128325,0.0304627107334625
"Mlu_26405.mRNA1",9.98209955409972,2.1414556903269,0.57811969169543,3.52447660195389,0.000424320287263418,0.0306225158664761
"Mlu_33304.mRNA1",276.293379530964,1.17515630530547,0.333150040392252,3.52502101208413,0.000423449201994478,0.0306225158664761
"Mlu_13343.mRNA1",274.219511855061,0.986417450094596,0.279501370218064,3.52270239398053,0.000427170740635832,0.030760647851403
"Mlu_14398.mRNA1",43624.0819229148,-0.483403453114336,0.137251991758768,-3.52210192790588,0.000428139495644362,0.030760647851403
"Mlu_19646.mRNA1",231.909282492729,-1.01179675796437,0.28651855747389,-3.52163592061012,0.000428892736441076,0.030760647851403
"Mlu_05921.mRNA1",145.853480179519,0.98341806053351,0.278986812827107,3.51926256122413,0.000432748201298861,0.0308547032752966
"Mlu_08830.mRNA1",150.780089307757,-1.88524170886607,0.548151611647395,-3.51973875322002,0.00043197205368864,0.0308547032752966
"Mlu_46409.mRNA1",442.044376402226,-1.07289569261137,0.30493384743825,-3.5191874791338,0.000432870696715048,0.0308547032752966
"Mlu_15430.mRNA1",873.638399176754,0.825461478590844,0.234864499523131,3.51765308877342,0.000435381135463736,0.0309700519576899
"Mlu_08171.mRNA1",164.963447755633,0.985890234647942,0.280848483585243,3.5145269196733,0.000440538018940875,0.0311560750527599
"Mlu_21431.mRNA1",1860.66321738812,-1.08141872046181,0.307344604524469,-3.51498343706742,0.000439781415813608,0.0311560750527599
"Mlu_22856.mRNA1",123.529290683682,0.977398170617842,0.277548725084622,3.51443598518376,0.000440688873070755,0.0311560750527599
"Mlu_39437.mRNA1",1235.91278187926,-0.987604801674276,0.281219117853512,-3.50968825277047,0.000448632353539679,0.0316532009927294
"Mlu_00154.mRNA1",428.106489939194,-0.732825036631649,0.208837229955045,-3.5084532028962,0.000450720521927351,0.0316717843677412
"Mlu_13245.mRNA1",203.805451457364,1.0966494433917,0.312710411952634,3.50847480780369,0.00045068391547292,0.0316717843677412
"Mlu_16892.mRNA1",73.5825676383727,1.19912689449228,0.341284274684544,3.50655211709272,0.000453952529138728,0.0318344528161468
"Mlu_31798.mRNA1",53.9018980623251,1.56321018326883,0.438267792665447,3.50380442271338,0.000458662078739689,0.0320998724582476
"Mlu_07279.mRNA1",134.014382257192,-1.45541851545907,0.418619017803452,-3.50275023934645,0.00046048102040009,0.0321623292980852
"Mlu_13490.mRNA1",297.868392063945,0.699666355565237,0.20022230182772,3.49513181672927,0.000473827682163601,0.033028072953705
"Mlu_14274.mRNA1",14.7095857982783,-1.8075769461477,0.502166651545217,-3.49269884947221,0.000478165433631729,0.0331971133953164
"Mlu_18971.mRNA1",194.685573588292,-1.14933140918635,0.327915970683822,-3.49283232259233,0.000477926506569753,0.0331971133953164
"Mlu_12891.mRNA1",58.296974928597,-1.39976756869536,0.397271096202002,-3.4919213958248,0.000479559350893879,0.0332274326298986
"Mlu_12038.mRNA1",454.186161931737,-1.02646524919207,0.293526428538472,-3.48973633056463,0.000483497334318154,0.0334335517254703
"Mlu_28437.mRNA1",126.999239227739,0.995101053385654,0.285593788930994,3.48775199433236,0.000487099669547849,0.033615687532832
"Mlu_46529.mRNA1",84.3699139065663,1.42390630516462,0.418411455800955,3.48537290145489,0.000491451632414071,0.0338487311825191
"Mlu_12194.mRNA1",46.8633085385885,1.30146954428944,0.372112947116026,3.47940079621014,0.00050253638897875,0.0345313113496935
"Mlu_12377.mRNA1",30.5907882178728,-1.38568807291137,0.393124668271909,-3.47896645823146,0.000503351584217582,0.0345313113496935
"Mlu_40177.mRNA1",63.7289027863332,1.19038351446675,0.341862184624773,3.47381981747915,0.000513105470093788,0.0351310260026936
"Mlu_05771.mRNA1",1998.69599302376,-1.00155256917433,0.287977152411162,-3.4724438720257,0.000515742843475799,0.0351728513272601
"Mlu_15453.mRNA1",827.234766115675,-0.701992018941403,0.202097824874822,-3.47274135971691,0.000515171559121477,0.0351728513272601
"Mlu_27491.mRNA1",36.006897618111,1.31834931295496,0.37992400644756,3.46810806380483,0.000524136472453805,0.0356751948397822
"Mlu_46477.mRNA1",323.64020485035,0.696429391795306,0.200904455427467,3.4670972104483,0.000526111584744478,0.0357395527225735
"Mlu_15056.mRNA1",753.939442114037,-0.807588401782294,0.232919984195827,-3.46652049268452,0.000527241542215798,0.0357463587010488
"Mlu_33951.mRNA1",14.7089526385989,2.04073114269031,0.563901583826437,3.46431771509389,0.000531578271637469,0.0359701297141354
"Mlu_07989.mRNA1",596.290405426874,-0.778188692285927,0.224788249851803,-3.46205153957318,0.000536074487013062,0.0361335022673484
"Mlu_13619.mRNA1",1403.7079006691,-0.76651622914854,0.221339442969388,-3.46254879821312,0.00053508487485899,0.0361335022673484
"Mlu_40743.mRNA1",433.366289252186,0.628909202498268,0.181802762689234,3.45993636953822,0.000540303047396269,0.0363479451245478
"Mlu_21235.mRNA1",125.957866847129,-0.936824377370173,0.271204485779489,-3.45873832122931,0.000542711901047993,0.0363790250251042
"Mlu_43315.mRNA1",15.3358592735867,1.9258934644422,0.538712391012795,3.45866431417756,0.000542861030824301,0.0363790250251042
"Mlu_23740.mRNA1",252.549382965989,-0.835406794624434,0.241387790154739,-3.45600914322314,0.000548236724159136,0.0366684805505512
"Mlu_02868.mRNA1",7.4354606861191,-2.15996993252792,0.59165261048294,-3.4521322162192,0.000556175122004123,0.0371278980964022
"Mlu_45995.mRNA1",387.78751565087,-0.746842696902923,0.216445691146947,-3.44991776691816,0.000560757339998938,0.0373619377032306
"Mlu_22862.mRNA1",124.316127237617,-1.17767504470304,0.340255848442869,-3.44879939648716,0.000563084851880902,0.03744514265008
"Mlu_37018.mRNA1",16.8471037523072,2.06173225610264,0.575816077811646,3.44644342775993,0.000568017479024939,0.0376289899797571
"Mlu_39389.mRNA1",73.7910652347875,1.02721970879337,0.298153167821374,3.44663444904042,0.000567616048911752,0.0376289899797571
"Mlu_20401.mRNA1",252.581872677954,0.816723323345304,0.237231777657614,3.44484981035367,0.000571376774579161,0.0377079638216451
"Mlu_42437.mRNA1",133.748600030841,1.32922188660858,0.385780849377131,3.44484726189117,0.000571382161443417,0.0377079638216451
"Mlu_13555.mRNA1",97.6368532983812,1.13311138924176,0.327138877412003,3.44112283383783,0.000579305482768429,0.0381020048616212
"Mlu_28191.mRNA1",239.464007738558,1.00222797934248,0.29125380264641,3.44100946723667,0.000579548254744217,0.0381020048616212
"Mlu_31386.mRNA1",55.2120448022815,1.11763495180369,0.324730518788801,3.44002123174763,0.000581668553861668,0.0381691124956524
"Mlu_20937.mRNA1",906.193818542907,0.981914614868841,0.285349751372905,3.43835297235961,0.00058526426584852,0.0381884933466159
"Mlu_22532.mRNA1",34.733473330631,1.45590693653671,0.424079275475482,3.43863417614862,0.000584656721869418,0.0381884933466159
"Mlu_30026.mRNA1",214.361553682336,-1.00582863219625,0.292555408660762,-3.43844880479824,0.00058505715278793,0.0381884933466159
"Mlu_05913.mRNA1",57.3850942141117,1.24227614506011,0.541137010961324,3.4378306165301,0.000586394381753502,0.038190446855177
"Mlu_31133.mRNA1",342.432584695271,0.851072407830589,0.247426026132654,3.43685590565097,0.000588508601057611,0.0382563652968406
"Mlu_42980.mRNA1",13.4100542474478,-1.77011980146743,0.507990773717057,-3.43376558077808,0.000595258749495491,0.038622835460256
"Mlu_24812.mRNA1",193.358039645979,0.657519302558933,0.191714446299015,3.42977384071968,0.000604084526530766,0.0391223622564598
"Mlu_23022.mRNA1",143.6599998307,-1.23287078605861,0.356692996336845,-3.42836351000795,0.000607231789108252,0.0392130449221956
"Mlu_30799.mRNA1",125.492199194188,1.04793923544662,0.305755366989217,3.42763046537246,0.000608873655779201,0.0392130449221956
"Mlu_35001.mRNA1",347.568711264374,-0.759689219267558,0.221585543266951,-3.42786202133401,0.000608354572996431,0.0392130449221956
"Mlu_07026.mRNA1",47.9680775055449,1.2065229123289,0.354447913584031,3.4243218754935,0.000616335738376341,0.0396201157152924
"Mlu_15404.mRNA1",541.072302267071,0.998503952142231,0.291752764742785,3.42131548443931,0.000623189958081546,0.039986678400896
"Mlu_01176.mRNA1",107.697846097028,1.37372705876512,0.400286664351973,3.41946300892485,0.000627448628559873,0.0401856535852378
"Mlu_28681.mRNA1",25.3770636903551,1.72304588377216,0.49749464966627,3.41834676014397,0.000630027838010727,0.0402765310144869
"Mlu_23623.mRNA1",2422.44714829866,-0.638041290824734,0.186718825810355,-3.41699240486434,0.000633170460338903,0.04038065272665
"Mlu_29611.mRNA1",1704.96146350618,-0.568744627782865,0.166462982470841,-3.41664319976381,0.000633983111111809,0.04038065272665
"Mlu_29506.mRNA1",104.904451633474,-1.34842568162369,0.392979705605457,-3.41456183031086,0.000638846919009668,0.0405715717786254
"Mlu_43638.mRNA1",4.53060585213271,1.89191812766631,0.592444131045913,3.41436097480563,0.000639318116063379,0.0405715717786254
"Mlu_46422.mRNA1",68.7378668519976,-1.15846068761725,0.339280340069056,-3.41191733470807,0.000645076724772747,0.0408623145018912
"Mlu_13713.mRNA1",353.160628740527,0.800663880193951,0.234786026151518,3.41071423935044,0.0006479295921016,0.0409085914764551
"Mlu_31028.mRNA1",215.984193408657,0.732814168364709,0.214707977231426,3.41061550374797,0.000648164241409566,0.0409085914764551
"Mlu_15735.mRNA1",150.444703407072,1.28468443883132,0.38224680370068,3.40846854632363,0.000653286160776304,0.0411570281289071
"Mlu_15659.mRNA1",473.951351856239,-0.676516043023199,0.198639754760926,-3.40686291504642,0.000657141230905605,0.0413248977326563
"Mlu_35021.mRNA1",181.690808885417,0.663963624169794,0.194975658550594,3.40609263847357,0.000658998139620031,0.0413667313212118
"Mlu_25303.mRNA1",769.165262023546,0.989134583322937,0.290752806520649,3.40362920591065,0.000664969551428214,0.041591149619329
"Mlu_44567.mRNA1",474.912479907982,0.863189202828448,0.253551648742983,3.40397081490378,0.000664138490168294,0.041591149619329
"Mlu_17745.mRNA1",1953.64433154006,-0.719643936885065,0.211477798629571,-3.40172872785223,0.00066961068623457,0.0418061074662961
"Mlu_16589.mRNA1",215.328668703686,-0.792735732061139,0.23314825129902,-3.40113333712894,0.000671070866849475,0.0418107871123843
"Mlu_25618.mRNA1",245.002763465129,0.93844283720325,0.27584474607652,3.40071663380644,0.000672094581531715,0.0418107871123843
"Mlu_19841.mRNA1",446.413025710414,0.695001380840295,0.204493138645711,3.39846481792324,0.000677651782480755,0.0420810846605625
"Mlu_06166.mRNA1",247.166079995175,-0.692179924935442,0.203823408813624,-3.39449068545806,0.000687563788756554,0.042468686475278
"Mlu_30970.mRNA1",162.776161903659,-1.03824896193051,0.304969061516865,-3.39495932098625,0.00068638798123863,0.042468686475278
"Mlu_36316.mRNA1",1698.01986889446,-0.726937509872675,0.214022138762881,-3.39505269249166,0.000686153935337532,0.042468686475278
"Mlu_41005.mRNA1",46.4739470595597,1.50758674924772,0.440436136711052,3.39340702702519,0.000690289863566911,0.0425613357619861
"Mlu_42626.mRNA1",134.141072875592,-0.790039633190606,0.23283971308982,-3.39192534341217,0.000694033479544165,0.0427162839989656
"Mlu_31226.mRNA1",174.596409841838,-1.04558450480885,0.308619007241835,-3.39122956041074,0.000695797945173969,0.0427490868510159
"Mlu_24577.mRNA1",147.127757735789,0.800042831523588,0.236440430730407,3.3890138017211,0.000701444798378221,0.0430198821309243
"Mlu_45730.mRNA1",621.293731489018,-0.955355246900646,0.282082096093187,-3.38837041345551,0.000703092432024355,0.0430448811161577
"Mlu_38722.mRNA1",387.397172674636,-0.929743472167893,0.274816266980423,-3.38730961355496,0.000705816857811896,0.0431355996218738
"Mlu_01230.mRNA1",26.5773576600849,1.51034215638338,0.448502097127487,3.38667012358867,0.000707463979893134,0.0431602761582256
"Mlu_43174.mRNA1",384.325505010524,1.09814108368945,0.324384641718634,3.38585807627701,0.000709560702079663,0.0432122467566515
"Mlu_10588.mRNA1",255.87484099371,0.828949515583808,0.244935554096746,3.38525116400379,0.00071113153031765,0.043232064469206
"Mlu_02410.mRNA1",2795.77489125466,0.779043277032627,0.230420314859379,3.38108506501398,0.000722001874226219,0.0438161731818439
"Mlu_23691.mRNA1",110.365484537104,1.16978595254841,0.345150238281763,3.37969692227918,0.000725658021078368,0.0439611987533916
"Mlu_24578.mRNA1",275.045158825383,0.708367750460206,0.209792630996878,3.37742208756588,0.000731686781397562,0.044249204255494
"Mlu_00671.mRNA1",153.043276871383,0.817244435059364,0.24240642673308,3.37309815317741,0.000743274517518887,0.0443321105268611
"Mlu_01693.mRNA1",1130.82102813897,-1.07557878355877,0.317717114020302,-3.37510340103425,0.000737879610781786,0.0443321105268611
"Mlu_09722.mRNA1",306.634634555039,-0.851993308211262,0.252268342346976,-3.37556097508431,0.00073665366357183,0.0443321105268611
"Mlu_19184.mRNA1",127.362216277243,0.79346249286427,0.235207717891365,3.37484873364395,0.000738562744464299,0.0443321105268611
"Mlu_26464.mRNA1",649.353708736528,-0.710796418843316,0.210659228020301,-3.37429426808985,0.000740052105298217,0.0443321105268611
"Mlu_33403.mRNA1",37.2439493277997,1.95828501275086,0.601720156349631,3.37453719121134,0.000739399241705359,0.0443321105268611
"Mlu_39593.mRNA1",25.1193838059899,1.68995242689257,0.527686569146681,3.37381048391237,0.000741353885773239,0.0443321105268611
"Mlu_45894.mRNA1",109.066020367591,-0.834981050038868,0.247582531882861,-3.37321830906196,0.000742950221854458,0.0443321105268611
"Mlu_14529.mRNA1",161.916999756241,0.888306068228302,0.263718130486151,3.37194791534768,0.000746385620810271,0.0444413105577821
"Mlu_45182.mRNA1",1580.11906994981,-0.747010562788785,0.221639676836254,-3.36989671864182,0.000751963621937328,0.0446967691923124
"Mlu_20581.mRNA1",86.6037817890624,-1.41807071573273,0.415354812710215,-3.36889100261418,0.000754712675303065,0.0447834890560603
"Mlu_17994.mRNA1",20.431914357151,1.59140206861763,0.467703135650252,3.36764265654965,0.000758137921691135,0.0448914617161384
"Mlu_20843.mRNA1",2728.53812901808,-0.476636774749662,0.141554898895591,-3.36685815402092,0.000760297841427795,0.0448914617161384
"Mlu_22053.mRNA1",474.8361132559,0.793037026535523,0.235757146900046,3.36634693090061,0.000761708432123791,0.0448914617161384
"Mlu_31992.mRNA1",286.471490492955,-0.865525725928339,0.256779907286802,-3.36588020344822,0.000762998369847656,0.0448914617161384
"Mlu_32253.mRNA1",9.2740432373531,-2.1391472442844,0.595461824373398,-3.36651929774219,0.000761232558183425,0.0448914617161384
"Mlu_43015.mRNA1",254.498985962685,-0.7909284226452,0.235273416292849,-3.36487253563074,0.000765790274064609,0.0449794886355411
"Mlu_26030.mRNA1",203.472943706625,-1.03424488159911,0.308317995212184,-3.36194247954532,0.000773962441362882,0.0453826997078205
"Mlu_15891.mRNA1",115.95129540064,-1.00350662099034,0.298257489804184,-3.35974364763104,0.000780148259177698,0.0455913914492179
"Mlu_39792.mRNA1",736.823153775114,0.927018371065629,0.275782495527075,3.35994704721056,0.00077957412910327,0.0455913914492179
"Mlu_25214.mRNA1",309.276474330368,-0.598879105197541,0.178308176384434,-3.35828225036713,0.000784284857768607,0.0457561012902885
"Mlu_05301.mRNA1",320.172887311988,0.952073341554662,0.283613947106928,3.35600721750589,0.000790765050521434,0.0459184593946835
"Mlu_30160.mRNA1",759.619221513212,-0.726488730372147,0.216454469487339,-3.35591241037546,0.000791036174286888,0.0459184593946835
"Mlu_36167.mRNA1",544.743597622655,-0.716824886489045,0.213616853735382,-3.35630038308879,0.00078992721871149,0.0459184593946835
"Mlu_01908.mRNA1",146.216610255281,1.04875530690454,0.312341477271821,3.35399690215238,0.000796532545524585,0.0461361764522795
"Mlu_10638.mRNA1",94.1339048700444,1.00419446066731,0.29884280059759,3.35368011997532,0.000797444930468923,0.0461361764522795
"Mlu_05063.mRNA1",9.47844764259976,2.15382975710036,0.599659163744692,3.35040772544143,0.000806926892441888,0.046442247534098
"Mlu_11808.mRNA1",189.847362763762,0.986870463518062,0.294807469096818,3.35008361001557,0.000807871708876019,0.046442247534098
"Mlu_22354.mRNA1",937.292615644641,0.923665006310407,0.275682494599193,3.35094394321687,0.00080536603568675,0.046442247534098
"Mlu_30052.mRNA1",47.9385989946565,1.31325186831655,0.393117614770517,3.35000986886732,0.000808086812162452,0.046442247534098
"Mlu_20880.mRNA1",103.161642229795,-1.16965176896115,0.353076234966774,-3.34925213250135,0.00081030021371101,0.0464924815182649
"Mlu_21435.mRNA1",98.1322665806131,-1.10913183886551,0.329821107144975,-3.34676057898339,0.000817617940316474,0.0468349365712966
"Mlu_19559.mRNA1",653.110198625872,0.865369267834451,0.25870432688973,3.34625717487594,0.000819103870801752,0.0468427556295572
"Mlu_03993.mRNA1",8.39771631747557,2.14219656978301,0.604274193014067,3.34450729506321,0.000824288618521736,0.0470617283137254
"Mlu_03481.mRNA1",95524.1417797741,-0.562659253356732,0.168294013839341,-3.3435718785615,0.000827072651327246,0.0470658572877421
"Mlu_28108.mRNA1",105.41807562738,-1.54861358705119,0.585739142758037,-3.34383081194136,0.000826301129147983,0.0470658572877421
"Mlu_13613.mRNA1",283.652267066595,-0.986559870620835,0.295145033122725,-3.34236994782539,0.000830662702606066,0.0471927895181086
"Mlu_02841.mRNA1",34.1751405263783,1.81649283356905,0.534759019085385,3.34040508136231,0.000836562715789737,0.0474503293353091
"Mlu_06988.mRNA1",25.4335735057237,1.79099799511924,0.592084989425937,3.33812023764915,0.000843472415674919,0.0477642054899241
"Mlu_05348.mRNA1",55.2963092484898,2.05140895476073,0.597351243413582,3.33734957301366,0.000845814930478515,0.0478188496444637
"Mlu_43209.mRNA1",256.967923593027,-0.945509135214193,0.28336073893345,-3.33689364687784,0.000847203604331187,0.0478194775888593
"Mlu_12951.mRNA1",528.875227243561,0.552872824994183,0.165692823679525,3.33555154092855,0.000851303715439115,0.0478951472836921
"Mlu_15078.mRNA1",358.718546783901,-0.584281343202471,0.175121293717406,-3.3358762299524,0.00085031011189053,0.0478951472836921
"Mlu_04943.mRNA1",48.7272377291962,-1.16852712514499,0.347673021726013,-3.33422105858694,0.000855386474074529,0.0479744611578923
"Mlu_12176.mRNA1",112.599324936529,1.85660553574412,0.594628367020221,3.33419145302349,0.000855477528785624,0.0479744611578923
"Mlu_36544.mRNA1",101.094465983137,1.09725844551449,0.329261177049489,3.33278522309264,0.000859812889536732,0.0481398142491751
"Mlu_38442.mRNA1",370.309158654597,0.911795651478934,0.273783835226225,3.32941670206893,0.000870280917656571,0.0486474420203101
"Mlu_18515.mRNA1",215.202663363702,0.918950694992907,0.276059406187501,3.32728866538744,0.000876954787266802,0.0487607932750975
"Mlu_26201.mRNA1",1060.92466569198,-0.844476614743778,0.253626814271245,-3.32711904401308,0.000877488784114905,0.0487607932750975
"Mlu_28251.mRNA1",30.562989848787,1.73424893807946,0.516801491040999,3.32799114408912,0.000874746471188605,0.0487607932750975
"Mlu_29306.mRNA1",31.2437120409824,1.67707556001056,0.496869125334593,3.32653424573871,0.000879332140414572,0.0487607932750975
"Mlu_34083.mRNA1",885.077080986727,-0.85131154817388,0.255883519116837,-3.32694404110762,0.000878040038881166,0.0487607932750975
"Mlu_07399.mRNA1",74.6937369375545,-1.06921324093074,0.320095487513358,-3.32404716768609,0.00088721188842501,0.0491060698472834
"Mlu_39790.mRNA1",551.317857559212,-0.80384294667652,0.24169886589601,-3.32367771721728,0.00088838797753274,0.0491060698472834
"Mlu_01628.mRNA1",25.436682633094,1.66099873976402,0.504516879185042,3.32046206430983,0.000898685717902203,0.0495875721384963
"Mlu_19426.mRNA1",196.562397972993,1.06928049807252,0.322211324113433,3.31995017509272,0.000900335152641439,0.0495875721384963
"Mlu_33666.mRNA1",5864.70212200123,-0.639550004592793,0.192604936051608,-3.31962498950452,0.000901384438665376,0.0495875721384963
"Mlu_13133.mRNA1",1274.9904787982,-0.793541205041589,0.239193731513504,-3.31754496845362,0.000908122960673986,0.0498792283763862
